#log[T] redshift massfrac  log[nh] ne/nh     mu    tcool     Lambdanet   ionf[ 1]   ionf[ 2]   ionf[ 3]   ionf[ 4]   ionf[ 5]   ionf[ 6]   ionf[ 7]   ionf[ 8]   ionf[ 9]   
 6.10   0.00     5.493e-03 -4.000  1.207e+00 0.618 1.337e+09 -1.415e-22  0.000e+00  0.000e+00  0.000e+00  2.822e-08  1.301e-05  2.266e-03  9.548e-01  4.276e-02  2.217e-04 
 6.09   0.00     5.493e-03 -4.000  1.207e+00 0.618 1.291e+09 -1.432e-22  0.000e+00  0.000e+00  0.000e+00  3.236e-08  1.415e-05  2.327e-03  9.608e-01  3.671e-02  1.573e-04 
 6.08   0.00     5.493e-03 -4.000  1.207e+00 0.618 1.247e+09 -1.449e-22  0.000e+00  0.000e+00  0.000e+00  3.718e-08  1.541e-05  2.393e-03  9.660e-01  3.147e-02  1.118e-04 
 6.07   0.00     5.493e-03 -4.000  1.207e+00 0.618 1.204e+09 -1.467e-22  0.000e+00  0.000e+00  0.000e+00  4.275e-08  1.681e-05  2.462e-03  9.712e-01  2.625e-02  7.469e-05 
 6.06   0.00     5.493e-03 -4.000  1.207e+00 0.618 1.162e+09 -1.485e-22  0.000e+00  0.000e+00  0.000e+00  4.921e-08  1.836e-05  2.537e-03  9.764e-01  2.099e-02  4.524e-05 
 6.05   0.00     5.493e-03 -4.000  1.207e+00 0.618 1.125e+09 -1.499e-22  0.000e+00  0.000e+00  0.000e+00  5.702e-08  2.013e-05  2.622e-03  9.796e-01  1.770e-02  3.113e-05 
 6.04   0.00     5.493e-03 -4.000  1.207e+00 0.618 1.089e+09 -1.513e-22  0.000e+00  0.000e+00  0.000e+00  6.623e-08  2.214e-05  2.713e-03  9.823e-01  1.492e-02  2.148e-05 
 6.03   0.00     5.493e-03 -4.000  1.207e+00 0.618 1.055e+09 -1.527e-22  0.000e+00  0.000e+00  0.000e+00  7.706e-08  2.438e-05  2.812e-03  9.850e-01  1.217e-02  1.377e-05 
 6.02   0.00     5.493e-03 -4.000  1.207e+00 0.618 1.022e+09 -1.540e-22  0.000e+00  0.000e+00  0.000e+00  8.982e-08  2.691e-05  2.919e-03  9.876e-01  9.446e-03  7.868e-06 
 6.01   0.00     5.493e-03 -4.000  1.207e+00 0.618 9.928e+08 -1.549e-22  0.000e+00  0.000e+00  0.000e+00  1.054e-07  2.983e-05  3.040e-03  9.891e-01  7.832e-03  5.249e-06 
 6.00   0.00     5.493e-03 -4.000  1.206e+00 0.618 9.660e+08 -1.556e-22  0.000e+00  0.000e+00  1.182e-10  1.241e-07  3.317e-05  3.172e-03  9.903e-01  6.490e-03  3.512e-06 
 5.99   0.00     5.493e-03 -4.000  1.206e+00 0.618 9.403e+08 -1.562e-22  0.000e+00  0.000e+00  1.462e-10  1.463e-07  3.696e-05  3.316e-03  9.915e-01  5.177e-03  2.158e-06 
 5.98   0.00     5.493e-03 -4.000  1.206e+00 0.618 9.160e+08 -1.567e-22  0.000e+00  0.000e+00  1.811e-10  1.730e-07  4.129e-05  3.473e-03  9.925e-01  3.901e-03  1.159e-06 
 5.97   0.00     5.493e-03 -4.000  1.206e+00 0.618 8.950e+08 -1.567e-22  0.000e+00  0.000e+00  2.260e-10  2.058e-07  4.633e-05  3.650e-03  9.931e-01  3.181e-03  7.489e-07 
 5.96   0.00     5.493e-03 -4.000  1.206e+00 0.618 8.754e+08 -1.565e-22  0.000e+00  0.000e+00  2.829e-10  2.455e-07  5.212e-05  3.842e-03  9.935e-01  2.593e-03  4.858e-07 
 5.95   0.00     5.493e-03 -4.000  1.206e+00 0.618 8.568e+08 -1.563e-22  0.000e+00  0.000e+00  3.552e-10  2.938e-07  5.879e-05  4.054e-03  9.939e-01  2.023e-03  2.854e-07 
 5.94   0.00     5.493e-03 -4.000  1.206e+00 0.618 8.389e+08 -1.561e-22  0.000e+00  0.000e+00  4.475e-10  3.529e-07  6.655e-05  4.287e-03  9.941e-01  1.474e-03  1.429e-07 
 5.93   0.00     5.493e-03 -4.000  1.206e+00 0.618 8.229e+08 -1.554e-22  0.000e+00  0.000e+00  5.665e-10  4.254e-07  7.553e-05  4.542e-03  9.942e-01  1.184e-03  8.955e-08 
 5.92   0.00     5.493e-03 -4.000  1.206e+00 0.618 8.074e+08 -1.548e-22  0.000e+00  0.000e+00  7.198e-10  5.145e-07  8.596e-05  4.823e-03  9.941e-01  9.498e-04  5.630e-08 
 5.91   0.00     5.493e-03 -4.000  1.206e+00 0.618 7.918e+08 -1.543e-22  0.000e+00  0.000e+00  9.180e-10  6.248e-07  9.818e-05  5.134e-03  9.941e-01  7.243e-04  3.156e-08 
 5.90   0.00     5.493e-03 -4.000  1.206e+00 0.618 7.758e+08 -1.538e-22  0.000e+00  0.000e+00  1.176e-09  7.621e-07  1.126e-04  5.479e-03  9.939e-01  5.077e-04  1.452e-08 
 5.89   0.00     5.493e-03 -4.000  1.206e+00 0.618 7.606e+08 -1.534e-22  0.000e+00  0.000e+00  1.510e-09  9.306e-07  1.291e-04  5.849e-03  9.936e-01  4.023e-04  8.859e-09 
 5.88   0.00     5.493e-03 -4.000  1.206e+00 0.618 7.447e+08 -1.530e-22  0.000e+00  0.000e+00  1.947e-09  1.140e-06  1.486e-04  6.258e-03  9.933e-01  3.178e-04  5.399e-09 
