#log[T] redshift massfrac  log[nh] ne/nh     mu    tcool     Lambdanet   ionf[ 1]   ionf[ 2]   ionf[ 3]   ionf[ 4]   ionf[ 5]   ionf[ 6]   ionf[ 7]   ionf[ 8]   
 6.65   0.00     8.356e-04 -4.000  1.208e+00 0.618 2.268e+10 -2.962e-23  0.000e+00  0.000e+00  0.000e+00  2.244e-10  1.202e-06  1.225e-03  3.429e-02  9.645e-01 
 6.64   0.00     8.356e-04 -4.000  1.208e+00 0.618 2.201e+10 -2.983e-23  0.000e+00  0.000e+00  0.000e+00  2.649e-10  1.376e-06  1.373e-03  3.653e-02  9.621e-01 
 6.63   0.00     8.356e-04 -4.000  1.208e+00 0.618 2.132e+10 -3.009e-23  0.000e+00  0.000e+00  0.000e+00  3.138e-10  1.580e-06  1.543e-03  3.897e-02  9.595e-01 
 6.62   0.00     8.356e-04 -4.000  1.208e+00 0.618 2.062e+10 -3.041e-23  0.000e+00  0.000e+00  0.000e+00  3.727e-10  1.821e-06  1.742e-03  4.166e-02  9.566e-01 
 6.61   0.00     8.356e-04 -4.000  1.208e+00 0.618 1.992e+10 -3.076e-23  0.000e+00  0.000e+00  0.000e+00  4.422e-10  2.095e-06  1.963e-03  4.453e-02  9.535e-01 
 6.60   0.00     8.356e-04 -4.000  1.208e+00 0.618 1.922e+10 -3.115e-23  0.000e+00  0.000e+00  0.000e+00  5.237e-10  2.403e-06  2.208e-03  4.757e-02  9.502e-01 
 6.59   0.00     8.356e-04 -4.000  1.208e+00 0.618 1.851e+10 -3.161e-23  0.000e+00  0.000e+00  0.000e+00  6.223e-10  2.768e-06  2.493e-03  5.091e-02  9.466e-01 
 6.58   0.00     8.356e-04 -4.000  1.208e+00 0.618 1.779e+10 -3.216e-23  0.000e+00  0.000e+00  0.000e+00  7.423e-10  3.202e-06  2.828e-03  5.459e-02  9.426e-01 
 6.57   0.00     8.356e-04 -4.000  1.208e+00 0.618 1.706e+10 -3.275e-23  0.000e+00  0.000e+00  0.000e+00  8.839e-10  3.695e-06  3.201e-03  5.851e-02  9.382e-01 
 6.56   0.00     8.356e-04 -4.000  1.208e+00 0.618 1.635e+10 -3.340e-23  0.000e+00  0.000e+00  0.000e+00  1.049e-09  4.247e-06  3.614e-03  6.267e-02  9.337e-01 
 6.55   0.00     8.356e-04 -4.000  1.208e+00 0.618 1.563e+10 -3.415e-23  0.000e+00  0.000e+00  0.000e+00  1.252e-09  4.907e-06  4.100e-03  6.725e-02  9.286e-01 
 6.54   0.00     8.356e-04 -4.000  1.208e+00 0.618 1.489e+10 -3.500e-23  0.000e+00  0.000e+00  0.000e+00  1.500e-09  5.697e-06  4.674e-03  7.234e-02  9.230e-01 
 6.53   0.00     8.356e-04 -4.000  1.208e+00 0.618 1.419e+10 -3.592e-23  0.000e+00  0.000e+00  0.000e+00  1.793e-09  6.589e-06  5.313e-03  7.774e-02  9.170e-01 
 6.52   0.00     8.356e-04 -4.000  1.208e+00 0.618 1.350e+10 -3.689e-23  0.000e+00  0.000e+00  0.000e+00  2.134e-09  7.590e-06  6.022e-03  8.344e-02  9.106e-01 
 6.51   0.00     8.356e-04 -4.000  1.208e+00 0.618 1.282e+10 -3.798e-23  0.000e+00  0.000e+00  0.000e+00  2.555e-09  8.790e-06  6.860e-03  8.976e-02  9.034e-01 
 6.50   0.00     8.356e-04 -4.000  1.208e+00 0.618 1.214e+10 -3.919e-23  0.000e+00  0.000e+00  0.000e+00  3.075e-09  1.025e-05  7.863e-03  9.681e-02  8.953e-01 
