#log[T] redshift massfrac  log[nh] ne/nh     mu    tcool     Lambdanet   ionf[ 1]   ionf[ 2]   ionf[ 3]   ionf[ 4]   ionf[ 5]   ionf[ 6]   ionf[ 7]   ionf[ 8]   ionf[ 9]   ionf[10]   ionf[11]   
 6.54   0.00     1.414e-03 -4.000  1.208e+00 0.618 1.489e+10 -3.500e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  7.659e-08  2.904e-05  5.114e-03  6.968e-01  2.637e-01  3.436e-02 
 6.53   0.00     1.414e-03 -4.000  1.208e+00 0.618 1.419e+10 -3.592e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.167e-10  8.712e-08  3.154e-05  5.332e-03  7.198e-01  2.467e-01  2.814e-02 
 6.52   0.00     1.414e-03 -4.000  1.208e+00 0.618 1.350e+10 -3.689e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.383e-10  9.883e-08  3.413e-05  5.531e-03  7.399e-01  2.312e-01  2.328e-02 
 6.51   0.00     1.414e-03 -4.000  1.208e+00 0.618 1.282e+10 -3.798e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.639e-10  1.121e-07  3.695e-05  5.741e-03  7.608e-01  2.146e-01  1.884e-02 
 6.50   0.00     1.414e-03 -4.000  1.208e+00 0.618 1.214e+10 -3.919e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.939e-10  1.272e-07  4.002e-05  5.963e-03  7.825e-01  1.967e-01  1.484e-02 
 6.49   0.00     1.414e-03 -4.000  1.208e+00 0.618 1.149e+10 -4.045e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  2.296e-10  1.441e-07  4.323e-05  6.166e-03  8.012e-01  1.808e-01  1.182e-02 
 6.48   0.00     1.414e-03 -4.000  1.208e+00 0.618 1.088e+10 -4.173e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  2.718e-10  1.631e-07  4.659e-05  6.355e-03  8.174e-01  1.667e-01  9.539e-03 
 6.47   0.00     1.414e-03 -4.000  1.208e+00 0.618 1.029e+10 -4.315e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  3.214e-10  1.846e-07  5.022e-05  6.553e-03  8.339e-01  1.520e-01  7.507e-03 
 6.46   0.00     1.414e-03 -4.000  1.208e+00 0.618 9.707e+09 -4.467e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  3.799e-10  2.090e-07  5.419e-05  6.762e-03  8.510e-01  1.364e-01  5.706e-03 
 6.45   0.00     1.414e-03 -4.000  1.208e+00 0.618 9.167e+09 -4.623e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  4.499e-10  2.366e-07  5.837e-05  6.955e-03  8.653e-01  1.233e-01  4.424e-03 
 6.44   0.00     1.414e-03 -4.000  1.208e+00 0.618 8.659e+09 -4.783e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  5.332e-10  2.678e-07  6.282e-05  7.139e-03  8.775e-01  1.118e-01  3.485e-03 
 6.43   0.00     1.414e-03 -4.000  1.208e+00 0.618 8.167e+09 -4.955e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  6.316e-10  3.033e-07  6.765e-05  7.332e-03  8.898e-01  1.002e-01  2.662e-03 
 6.42   0.00     1.414e-03 -4.000  1.208e+00 0.618 7.690e+09 -5.144e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  7.481e-10  3.436e-07  7.289e-05  7.537e-03  9.024e-01  8.801e-02  1.950e-03 
 6.41   0.00     1.414e-03 -4.000  1.208e+00 0.618 7.251e+09 -5.330e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  8.888e-10  3.898e-07  7.855e-05  7.734e-03  9.126e-01  7.817e-02  1.470e-03 
 6.40   0.00     1.414e-03 -4.000  1.208e+00 0.618 6.841e+09 -5.520e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.058e-09  4.428e-07  8.465e-05  7.927e-03  9.209e-01  6.988e-02  1.130e-03 
 6.39   0.00     1.414e-03 -4.000  1.208e+00 0.618 6.444e+09 -5.728e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.259e-09  5.031e-07  9.130e-05  8.132e-03  9.295e-01  6.144e-02  8.376e-04 
 6.38   0.00     1.414e-03 -4.000  1.208e+00 0.618 6.057e+09 -5.955e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.499e-09  5.721e-07  9.859e-05  8.350e-03  9.382e-01  5.282e-02  5.895e-04 
 6.37   0.00     1.414e-03 -4.000  1.208e+00 0.618 5.693e+09 -6.191e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.791e-09  6.524e-07  1.066e-04  8.569e-03  9.447e-01  4.613e-02  4.318e-04 
 6.36   0.00     1.414e-03 -4.000  1.208e+00 0.618 5.347e+09 -6.442e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  2.147e-09  7.454e-07  1.153e-04  8.795e-03  9.502e-01  4.061e-02  3.237e-04 
 6.35   0.00     1.414e-03 -4.000  1.208e+00 0.618 5.011e+09 -6.717e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  2.574e-09  8.525e-07  1.249e-04  9.036e-03  9.556e-01  3.506e-02  2.323e-04 
 6.34   0.00     1.414e-03 -4.000  1.208e+00 0.618 4.686e+09 -7.019e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  3.090e-09  9.761e-07  1.355e-04  9.293e-03  9.610e-01  2.946e-02  1.568e-04 
 6.33   0.00     1.414e-03 -4.000  1.208e+00 0.618 4.389e+09 -7.323e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  3.728e-09  1.122e-06  1.473e-04  9.564e-03  9.649e-01  2.530e-02  1.115e-04 
 6.32   0.00     1.414e-03 -4.000  1.208e+00 0.618 4.113e+09 -7.637e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  4.511e-09  1.292e-06  1.604e-04  9.852e-03  9.680e-01  2.194e-02  8.142e-05 
 6.31   0.00     1.414e-03 -4.000  1.208e+00 0.618 3.849e+09 -7.974e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  5.466e-09  1.492e-06  1.750e-04  1.016e-02  9.711e-01  1.859e-02  5.652e-05 
 6.30   0.00     1.414e-03 -4.000  1.207e+00 0.618 3.599e+09 -8.336e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  6.632e-09  1.726e-06  1.913e-04  1.050e-02  9.740e-01  1.525e-02  3.645e-05 
 6.29   0.00     1.414e-03 -4.000  1.207e+00 0.618 3.372e+09 -8.695e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  8.093e-09  2.004e-06  2.097e-04  1.085e-02  9.760e-01  1.288e-02  2.514e-05 
 6.28   0.00     1.414e-03 -4.000  1.207e+00 0.618 3.162e+09 -9.059e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  9.912e-09  2.333e-06  2.304e-04  1.125e-02  9.775e-01  1.100e-02  1.786e-05 
 6.27   0.00     1.414e-03 -4.000  1.207e+00 0.618 2.966e+09 -9.437e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.216e-08  2.725e-06  2.536e-04  1.167e-02  9.789e-01  9.147e-03  1.197e-05 
 6.26   0.00     1.414e-03 -4.000  1.207e+00 0.618 2.784e+09 -9.829e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.497e-08  3.188e-06  2.799e-04  1.213e-02  9.803e-01  7.323e-03  7.351e-06 
 6.25   0.00     1.414e-03 -4.000  1.207e+00 0.618 2.623e+09 -1.020e-22  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.851e-08  3.748e-06  3.099e-04  1.264e-02  9.809e-01  6.080e-03  4.915e-06 
 6.24   0.00     1.414e-03 -4.000  1.207e+00 0.618 2.477e+09 -1.055e-22  0.000e+00  0.000e+00  0.000e+00  0.000e+00  2.298e-08  4.420e-06  3.440e-04  1.318e-02  9.814e-01  5.112e-03  3.396e-06 
 6.23   0.00     1.414e-03 -4.000  1.207e+00 0.618 2.343e+09 -1.089e-22  0.000e+00  0.000e+00  0.000e+00  0.000e+00  2.861e-08  5.227e-06  3.827e-04  1.378e-02  9.817e-01  4.171e-03  2.193e-06 
 6.22   0.00     1.414e-03 -4.000  1.207e+00 0.618 2.218e+09 -1.125e-22  0.000e+00  0.000e+00  0.000e+00  0.000e+00  3.575e-08  6.202e-06  4.271e-04  1.443e-02  9.819e-01  3.248e-03  1.274e-06 
 6.21   0.00     1.414e-03 -4.000  1.207e+00 0.618 2.109e+09 -1.156e-22  0.000e+00  0.000e+00  0.000e+00  0.000e+00  4.486e-08  7.387e-06  4.780e-04  1.515e-02  9.817e-01  2.654e-03  8.254e-07 
 6.20   0.00     1.414e-03 -4.000  1.207e+00 0.618 2.010e+09 -1.185e-22  0.000e+00  0.000e+00  0.000e+00  0.000e+00  5.652e-08  8.829e-06  5.364e-04  1.593e-02  9.814e-01  2.198e-03  5.541e-07 
 6.19   0.00     1.414e-03 -4.000  1.207e+00 0.618 1.917e+09 -1.214e-22  0.000e+00  0.000e+00  0.000e+00  1.222e-10  7.149e-08  1.059e-05  6.038e-04  1.679e-02  9.808e-01  1.757e-03  3.440e-07 
 6.18   0.00     1.414e-03 -4.000  1.207e+00 0.618 1.832e+09 -1.243e-22  0.000e+00  0.000e+00  0.000e+00  1.624e-10  9.078e-08  1.275e-05  6.821e-04  1.773e-02  9.802e-01  1.325e-03  1.870e-07 
 6.17   0.00     1.414e-03 -4.000  1.207e+00 0.618 1.755e+09 -1.267e-22  0.000e+00  0.000e+00  0.000e+00  2.168e-10  1.157e-07  1.540e-05  7.718e-04  1.875e-02  9.794e-01  1.067e-03  1.178e-07 
