#log[T] redshift massfrac  log[nh] ne/nh     mu    tcool     Lambdanet   ionf[ 1]   ionf[ 2]   ionf[ 3]   ionf[ 4]   ionf[ 5]   ionf[ 6]   ionf[ 7]   ionf[ 8]   ionf[ 9]   ionf[10]   ionf[11]   ionf[12]   ionf[13]   
 6.67   0.00     5.907e-04 -4.000  1.209e+00 0.618 2.403e+10 -2.928e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  9.921e-09  1.846e-06  2.451e-04  1.509e-02  8.640e-01  1.156e-01  5.088e-03 
 6.66   0.00     5.907e-04 -4.000  1.208e+00 0.618 2.335e+10 -2.944e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.167e-08  2.077e-06  2.631e-04  1.552e-02  8.763e-01  1.039e-01  3.934e-03 
 6.65   0.00     5.907e-04 -4.000  1.208e+00 0.618 2.268e+10 -2.962e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.375e-08  2.340e-06  2.825e-04  1.596e-02  8.871e-01  9.356e-02  3.060e-03 
 6.64   0.00     5.907e-04 -4.000  1.208e+00 0.618 2.201e+10 -2.983e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.624e-08  2.636e-06  3.030e-04  1.637e-02  8.958e-01  8.502e-02  2.439e-03 
 6.63   0.00     5.907e-04 -4.000  1.208e+00 0.618 2.132e+10 -3.009e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.917e-08  2.971e-06  3.252e-04  1.681e-02  9.047e-01  7.630e-02  1.892e-03 
 6.62   0.00     5.907e-04 -4.000  1.208e+00 0.618 2.062e+10 -3.041e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  2.263e-08  3.351e-06  3.493e-04  1.726e-02  9.135e-01  6.743e-02  1.419e-03 
 6.61   0.00     5.907e-04 -4.000  1.208e+00 0.618 1.992e+10 -3.076e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  2.678e-08  3.785e-06  3.753e-04  1.772e-02  9.210e-01  5.982e-02  1.076e-03 
 6.60   0.00     5.907e-04 -4.000  1.208e+00 0.618 1.922e+10 -3.115e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.047e-10  3.178e-08  4.282e-06  4.034e-04  1.816e-02  9.269e-01  5.366e-02  8.391e-04 
 6.59   0.00     5.907e-04 -4.000  1.208e+00 0.618 1.851e+10 -3.161e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.299e-10  3.772e-08  4.849e-06  4.341e-04  1.863e-02  9.328e-01  4.745e-02  6.342e-04 
 6.58   0.00     5.907e-04 -4.000  1.208e+00 0.618 1.779e+10 -3.216e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.613e-10  4.479e-08  5.493e-06  4.675e-04  1.914e-02  9.388e-01  4.120e-02  4.605e-04 
 6.57   0.00     5.907e-04 -4.000  1.208e+00 0.618 1.706e+10 -3.275e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  2.010e-10  5.336e-08  6.239e-06  5.040e-04  1.965e-02  9.435e-01  3.598e-02  3.395e-04 
 6.56   0.00     5.907e-04 -4.000  1.208e+00 0.618 1.635e+10 -3.340e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  2.517e-10  6.378e-08  7.103e-06  5.441e-04  2.018e-02  9.472e-01  3.186e-02  2.590e-04 
 6.55   0.00     5.907e-04 -4.000  1.208e+00 0.618 1.563e+10 -3.415e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  3.152e-10  7.630e-08  8.094e-06  5.881e-04  2.074e-02  9.507e-01  2.774e-02  1.904e-04 
 6.54   0.00     5.907e-04 -4.000  1.208e+00 0.618 1.489e+10 -3.500e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  3.950e-10  9.138e-08  9.236e-06  6.363e-04  2.134e-02  9.542e-01  2.364e-02  1.334e-04 
 6.53   0.00     5.907e-04 -4.000  1.208e+00 0.618 1.419e+10 -3.592e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  4.973e-10  1.098e-07  1.057e-05  6.899e-04  2.197e-02  9.569e-01  2.033e-02  9.567e-05 
 6.52   0.00     5.907e-04 -4.000  1.208e+00 0.618 1.350e+10 -3.689e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  6.290e-10  1.325e-07  1.213e-05  7.494e-04  2.262e-02  9.588e-01  1.776e-02  7.124e-05 
 6.51   0.00     5.907e-04 -4.000  1.208e+00 0.618 1.282e+10 -3.798e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  7.964e-10  1.602e-07  1.395e-05  8.151e-04  2.334e-02  9.605e-01  1.522e-02  5.087e-05 
 6.50   0.00     5.907e-04 -4.000  1.208e+00 0.618 1.214e+10 -3.919e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.010e-09  1.939e-07  1.607e-05  8.882e-04  2.409e-02  9.623e-01  1.271e-02  3.427e-05 
 6.49   0.00     5.907e-04 -4.000  1.208e+00 0.618 1.149e+10 -4.045e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.287e-09  2.357e-07  1.857e-05  9.702e-04  2.491e-02  9.634e-01  1.076e-02  2.387e-05 
 6.48   0.00     5.907e-04 -4.000  1.208e+00 0.618 1.088e+10 -4.173e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.648e-09  2.877e-07  2.153e-05  1.062e-03  2.579e-02  9.638e-01  9.269e-03  1.733e-05 
 6.47   0.00     5.907e-04 -4.000  1.208e+00 0.618 1.029e+10 -4.315e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  2.114e-09  3.518e-07  2.502e-05  1.164e-03  2.672e-02  9.643e-01  7.813e-03  1.200e-05 
 6.46   0.00     5.907e-04 -4.000  1.208e+00 0.618 9.707e+09 -4.467e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  2.718e-09  4.312e-07  2.913e-05  1.280e-03  2.774e-02  9.645e-01  6.376e-03  7.728e-06 
 6.45   0.00     5.907e-04 -4.000  1.208e+00 0.618 9.167e+09 -4.623e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  3.513e-09  5.310e-07  3.405e-05  1.410e-03  2.884e-02  9.644e-01  5.312e-03  5.218e-06 
 6.44   0.00     5.907e-04 -4.000  1.208e+00 0.618 8.659e+09 -4.783e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  4.561e-09  6.564e-07  3.993e-05  1.558e-03  3.003e-02  9.639e-01  4.516e-03  3.699e-06 
 6.43   0.00     5.907e-04 -4.000  1.208e+00 0.618 8.167e+09 -4.955e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  5.937e-09  8.136e-07  4.695e-05  1.725e-03  3.132e-02  9.632e-01  3.740e-03  2.477e-06 
 6.42   0.00     5.907e-04 -4.000  1.208e+00 0.618 7.690e+09 -5.144e-23  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  7.754e-09  1.012e-06  5.538e-05  1.915e-03  3.272e-02  9.623e-01  2.978e-03  1.518e-06 
