#log[T] redshift massfrac  log[nh] ne/nh     mu    tcool     Lambdanet   ionf[ 1]   ionf[ 2]   ionf[ 3]   
 6.01   0.00     2.806e-01 -4.000  1.207e+00 0.618 9.928e+08 -1.549e-22  7.556e-10  2.973e-05  1.000e+00 
 6.00   0.00     2.806e-01 -4.000  1.206e+00 0.618 9.660e+08 -1.556e-22  8.173e-10  3.101e-05  1.000e+00 
 5.99   0.00     2.806e-01 -4.000  1.206e+00 0.618 9.403e+08 -1.562e-22  8.836e-10  3.233e-05  1.000e+00 
 5.98   0.00     2.806e-01 -4.000  1.206e+00 0.618 9.160e+08 -1.567e-22  9.549e-10  3.371e-05  1.000e+00 
 5.97   0.00     2.806e-01 -4.000  1.206e+00 0.618 8.950e+08 -1.567e-22  1.034e-09  3.519e-05  1.000e+00 
 5.96   0.00     2.806e-01 -4.000  1.206e+00 0.618 8.754e+08 -1.565e-22  1.121e-09  3.676e-05  1.000e+00 
 5.95   0.00     2.806e-01 -4.000  1.206e+00 0.618 8.568e+08 -1.563e-22  1.213e-09  3.838e-05  1.000e+00 
 5.94   0.00     2.806e-01 -4.000  1.206e+00 0.618 8.389e+08 -1.561e-22  1.313e-09  4.008e-05  1.000e+00 
 5.93   0.00     2.806e-01 -4.000  1.206e+00 0.618 8.229e+08 -1.554e-22  1.425e-09  4.191e-05  1.000e+00 
 5.92   0.00     2.806e-01 -4.000  1.206e+00 0.618 8.074e+08 -1.548e-22  1.546e-09  4.384e-05  1.000e+00 
 5.91   0.00     2.806e-01 -4.000  1.206e+00 0.618 7.918e+08 -1.543e-22  1.676e-09  4.586e-05  1.000e+00 
 5.90   0.00     2.806e-01 -4.000  1.206e+00 0.618 7.758e+08 -1.538e-22  1.819e-09  4.798e-05  1.000e+00 
 5.89   0.00     2.806e-01 -4.000  1.206e+00 0.618 7.606e+08 -1.534e-22  1.976e-09  5.026e-05  9.999e-01 
 5.88   0.00     2.806e-01 -4.000  1.206e+00 0.618 7.447e+08 -1.530e-22  2.147e-09  5.265e-05  9.999e-01 
 5.87   0.00     2.806e-01 -4.000  1.206e+00 0.618 7.276e+08 -1.531e-22  2.333e-09  5.517e-05  9.999e-01 
 5.86   0.00     2.806e-01 -4.000  1.206e+00 0.618 7.088e+08 -1.536e-22  2.535e-09  5.782e-05  9.999e-01 
 5.85   0.00     2.806e-01 -4.000  1.206e+00 0.618 6.904e+08 -1.541e-22  2.759e-09  6.067e-05  9.999e-01 
 5.84   0.00     2.806e-01 -4.000  1.206e+00 0.618 6.707e+08 -1.550e-22  3.004e-09  6.368e-05  9.999e-01 
 5.83   0.00     2.806e-01 -4.000  1.206e+00 0.618 6.492e+08 -1.565e-22  3.271e-09  6.686e-05  9.999e-01 
 5.82   0.00     2.806e-01 -4.000  1.206e+00 0.618 6.256e+08 -1.587e-22  3.562e-09  7.023e-05  9.999e-01 
 5.81   0.00     2.806e-01 -4.000  1.206e+00 0.618 6.038e+08 -1.606e-22  3.882e-09  7.382e-05  9.999e-01 
 5.80   0.00     2.806e-01 -4.000  1.206e+00 0.618 5.814e+08 -1.631e-22  4.234e-09  7.763e-05  9.999e-01 
 5.79   0.00     2.806e-01 -4.000  1.206e+00 0.618 5.580e+08 -1.660e-22  4.619e-09  8.168e-05  9.999e-01 
 5.78   0.00     2.806e-01 -4.000  1.206e+00 0.618 5.340e+08 -1.695e-22  5.042e-09  8.598e-05  9.999e-01 
 5.77   0.00     2.806e-01 -4.000  1.206e+00 0.618 5.139e+08 -1.721e-22  5.505e-09  9.056e-05  9.999e-01 
 5.76   0.00     2.806e-01 -4.000  1.206e+00 0.618 4.945e+08 -1.749e-22  6.016e-09  9.544e-05  9.999e-01 
 5.75   0.00     2.806e-01 -4.000  1.206e+00 0.618 4.753e+08 -1.777e-22  6.577e-09  1.006e-04  9.999e-01 
 5.74   0.00     2.806e-01 -4.000  1.206e+00 0.618 4.571e+08 -1.806e-22  7.198e-09  1.062e-04  9.999e-01 
 5.73   0.00     2.806e-01 -4.000  1.206e+00 0.618 4.422e+08 -1.824e-22  7.873e-09  1.121e-04  9.999e-01 
 5.72   0.00     2.806e-01 -4.000  1.206e+00 0.618 4.282e+08 -1.841e-22  8.619e-09  1.185e-04  9.999e-01 
 5.71   0.00     2.806e-01 -4.000  1.206e+00 0.618 4.148e+08 -1.858e-22  9.445e-09  1.252e-04  9.999e-01 
 5.70   0.00     2.806e-01 -4.000  1.206e+00 0.618 4.020e+08 -1.873e-22  1.037e-08  1.325e-04  9.999e-01 
 5.69   0.00     2.806e-01 -4.000  1.206e+00 0.618 3.913e+08 -1.881e-22  1.136e-08  1.402e-04  9.999e-01 
 5.68   0.00     2.806e-01 -4.000  1.206e+00 0.618 3.809e+08 -1.887e-22  1.245e-08  1.485e-04  9.999e-01 
 5.67   0.00     2.806e-01 -4.000  1.206e+00 0.618 3.706e+08 -1.896e-22  1.369e-08  1.574e-04  9.998e-01 
 5.66   0.00     2.806e-01 -4.000  1.206e+00 0.618 3.603e+08 -1.906e-22  1.506e-08  1.670e-04  9.998e-01 
 5.65   0.00     2.806e-01 -4.000  1.206e+00 0.618 3.509e+08 -1.912e-22  1.654e-08  1.772e-04  9.998e-01 
 5.64   0.00     2.806e-01 -4.000  1.206e+00 0.618 3.414e+08 -1.921e-22  1.819e-08  1.882e-04  9.998e-01 
 5.63   0.00     2.806e-01 -4.000  1.206e+00 0.618 3.313e+08 -1.934e-22  2.003e-08  2.001e-04  9.998e-01 
