#log[T] redshift massfrac  log[nh] ne/nh     mu    tcool     Lambdanet   ionf[ 1]   ionf[ 2]   
 5.59   0.00     7.065e-01 -4.000  1.206e+00 0.619 2.873e+08 -2.034e-22  9.145e-07  1.000e+00 
 5.58   0.00     7.065e-01 -4.000  1.206e+00 0.619 2.739e+08 -2.085e-22  9.494e-07  1.000e+00 
 5.57   0.00     7.065e-01 -4.000  1.205e+00 0.619 2.614e+08 -2.135e-22  9.873e-07  1.000e+00 
 5.56   0.00     7.065e-01 -4.000  1.205e+00 0.619 2.478e+08 -2.201e-22  1.026e-06  1.000e+00 
 5.55   0.00     7.065e-01 -4.000  1.205e+00 0.619 2.327e+08 -2.290e-22  1.067e-06  1.000e+00 
 5.54   0.00     7.065e-01 -4.000  1.205e+00 0.619 2.163e+08 -2.408e-22  1.109e-06  1.000e+00 
 5.53   0.00     7.065e-01 -4.000  1.205e+00 0.619 2.020e+08 -2.520e-22  1.155e-06  1.000e+00 
 5.52   0.00     7.065e-01 -4.000  1.205e+00 0.619 1.870e+08 -2.660e-22  1.202e-06  1.000e+00 
 5.51   0.00     7.065e-01 -4.000  1.205e+00 0.619 1.712e+08 -2.838e-22  1.251e-06  1.000e+00 
 5.50   0.00     7.065e-01 -4.000  1.205e+00 0.619 1.554e+08 -3.057e-22  1.302e-06  1.000e+00 
 5.49   0.00     7.065e-01 -4.000  1.205e+00 0.619 1.429e+08 -3.247e-22  1.357e-06  1.000e+00 
 5.48   0.00     7.065e-01 -4.000  1.205e+00 0.619 1.307e+08 -3.469e-22  1.414e-06  1.000e+00 
 5.47   0.00     7.065e-01 -4.000  1.205e+00 0.619 1.190e+08 -3.727e-22  1.475e-06  1.000e+00 
 5.46   0.00     7.065e-01 -4.000  1.205e+00 0.619 1.080e+08 -4.010e-22  1.537e-06  1.000e+00 
 5.45   0.00     7.065e-01 -4.000  1.205e+00 0.619 1.004e+08 -4.215e-22  1.604e-06  1.000e+00 
 5.44   0.00     7.065e-01 -4.000  1.205e+00 0.619 9.334e+07 -4.431e-22  1.673e-06  1.000e+00 
 5.43   0.00     7.065e-01 -4.000  1.205e+00 0.619 8.696e+07 -4.647e-22  1.747e-06  1.000e+00 
